Frame,X_UL,Y_UL,W,H,PDET
1,267.646423339844,586.482360839844,48.4835510253906,145.637390136719,0.99984133
1,502.981872558594,548.291870117188,32.4800415039062,91.9462890625,0.99982256
1,542.109985351562,549.74951171875,30.478759765625,90.1419067382812,0.99972016
1,1521.90124511719,561.664855957031,50.6005859375,116.636657714844,0.9996598
1,1611.39440917969,553.802185058594,53.30810546875,122.148742675781,0.9994885
1,193.526351928711,574.374145507812,47.1853332519531,149.861083984375,0.9993573
1,1477.13452148438,519.126159667969,34.3382568359375,76.5591430664062,0.99809915
1,125.458923339844,706.119140625,47.1680145263672,100.583801269531,0.99539137
1,1370.78063964844,515.946594238281,33.0587158203125,99.577392578125,0.9911171
2,501.772521972656,536.603759765625,31.5061645507812,93.113525390625,0.9999509
2,187.12939453125,563.508605957031,45.9490966796875,152.543090820312,0.9998921
2,1616.32727050781,551.484985351562,55.247314453125,125.038452148438,0.99972206
2,265.357269287109,578.141662597656,45.7713623046875,141.40625,0.9995146
2,1373.36157226562,513.774047851562,33.199462890625,100.610534667969,0.99897987
2,1528.24304199219,560.417175292969,51.8458251953125,117.479797363281,0.99888235
2,542.473510742188,540.489990234375,30.5546875,87.1801147460938,0.99886763
2,111.848442077637,695.976684570312,46.8243789672852,104.485168457031,0.9980268
2,1482.92443847656,516.700927734375,33.8592529296875,77.406005859375,0.9975535
2,621.877624511719,510.734893798828,21.4556884765625,65.2625427246094,0.7113651
3,501.653167724609,551.724182128906,32.1626281738281,91.9853515625,0.99993265
3,176.557067871094,583.52783203125,47.448974609375,159.215087890625,0.99991834
3,256.902618408203,587.2421875,46.8307800292969,155.5966796875,0.9997216
3,1537.68920898438,551.810424804688,48.8297119140625,121.525329589844,0.9995189
3,1378.28051757812,514.982727050781,32.0283203125,95.86474609375,0.9992872
3,1489.43908691406,512.991851806641,32.2821044921875,74.9356994628906,0.99770266
3,106.078178405762,725.534423828125,45.2123031616211,97.4535522460938,0.99766695
3,1626.04138183594,543.116943359375,56.0755615234375,127.198608398438,0.99681145
3,1452.32971191406,494.159729003906,29.670654296875,83.8286743164062,0.9003793
4,501.406829833984,547.564392089844,32.1404113769531,93.8836669921875,0.9999596
4,168.590408325195,582.203430175781,47.8722229003906,154.658386230469,0.99979633
4,1540.57702636719,555.592895507812,53.4271240234375,122.559875488281,0.9994518
4,1632.1337890625,549.806396484375,56.7977294921875,127.673034667969,0.9988727
4,93.2936935424805,719.453125,44.3309860229492,103.547607421875,0.9970777
4,1382.5556640625,511.836883544922,33.7740478515625,103.374908447266,0.99701935
4,1493.52514648438,509.447998046875,32.9453125,77.06640625,0.9437609
