Frame,X_UL,Y_UL,W,H,PDET
1,1291.06420898438,459.343811035156,71.69921875,199.373596191406,0.99999976
1,1690.58679199219,385.818328857422,169.41357421875,351.698822021484,0.99999774
1,1252.38208007812,534.683288574219,62.86376953125,124.514465332031,0.9999918
1,258.196136474609,450.650573730469,102.749359130859,260.664794921875,0.99991655
2,1292.57543945312,458.153961181641,73.5791015625,203.173370361328,0.99999976
2,1684.58361816406,387.758239746094,169.663818359375,351.053344726562,0.99999857
2,1256.67114257812,532.019348144531,59.21826171875,127.879150390625,0.99999225
2,260.875091552734,452.390899658203,104.439636230469,259.432586669922,0.999943
3,1295.26184082031,457.554840087891,72.79833984375,204.194488525391,0.9999995
3,1683.7138671875,385.374877929688,169.368774414062,353.470153808594,0.9999988
3,1259.77807617188,532.185974121094,57.961181640625,128.1044921875,0.9999943
3,263.875183105469,452.020416259766,103.460083007812,259.767547607422,0.99994075
4,1298.47973632812,457.900329589844,71.7073974609375,203.923767089844,0.9999995
4,1683.38220214844,384.781188964844,168.873046875,354.397033691406,0.99999905
4,1262.27844238281,533.379577636719,57.384765625,128.066650390625,0.9999763
4,265.31982421875,449.870483398438,105.059204101562,262.045959472656,0.9999474
5,1299.95642089844,454.803894042969,74.743896484375,208.148132324219,0.9999995
5,1681.02429199219,384.935546875,171.181884765625,356.888977050781,0.9999989
5,267.359680175781,449.662811279297,105.830230712891,262.571197509766,0.99997544
6,1301.52075195312,454.459808349609,76.143310546875,207.674652099609,0.99999964
6,1681.53674316406,386.067779541016,170.641845703125,357.332183837891,0.9999989
6,1268.1142578125,534.438842773438,55.0909423828125,127.621337890625,0.99999166
6,267.506072998047,449.979858398438,108.709045410156,262.245239257812,0.99997926
7,1304.04931640625,453.850250244141,76.6478271484375,206.558868408203,0.9999994
7,1680.87438964844,386.406127929688,166.842651367188,358.525512695312,0.9999981
7,1271.20788574219,534.895690917969,52.914794921875,126.627563476562,0.9999914
7,272.111236572266,448.774688720703,105.180023193359,263.278961181641,0.99998343
8,1304.37072753906,454.205657958984,78.581787109375,206.355255126953,0.9999994
8,1681.24951171875,387.765319824219,165.820922851562,356.960327148438,0.999998
8,273.607086181641,447.561309814453,104.928070068359,265.095367431641,0.9999865
8,1272.63623046875,536.775756835938,53.79296875,123.466796875,0.9999739
9,1306.19140625,454.201873779297,78.4091796875,206.167755126953,0.9999995
9,1680.39965820312,388.631652832031,165.961669921875,356.778076171875,0.99999726
9,1271.51940917969,536.422546386719,55.2373046875,125.975402832031,0.99999034
9,277.354858398438,447.841186523438,103.574310302734,265.39306640625,0.9999852
10,1307.52160644531,454.317779541016,79.701416015625,207.057159423828,0.9999995
10,1678.60192871094,386.691925048828,165.950073242188,359.017669677734,0.9999974
10,1273.67053222656,536.38134765625,55.23095703125,125.775207519531,0.9999857
10,279.565338134766,446.583953857422,102.783569335938,264.983673095703,0.99997604
10,1,225.936859130859,194.740875244141,707.791168212891,0.8940738
11,1310.20690917969,454.184722900391,79.146728515625,207.665496826172,0.99999917
11,1676.00512695312,386.024353027344,167.674926757812,360.353637695312,0.99999714
11,1276.1357421875,537.127868652344,53.7635498046875,125.253234863281,0.9999864
11,281.560668945312,446.475524902344,102.606781005859,264.664855957031,0.9999751
11,1,228.756637573242,199.307861328125,705.314956665039,0.9552623
12,1310.36071777344,454.688629150391,80.809814453125,206.428131103516,0.9999994
12,1674.07263183594,385.444488525391,167.57080078125,362.223175048828,0.9999964
12,1278.75891113281,538.064025878906,53.6312255859375,125.519165039062,0.9999882
12,283.413177490234,446.095458984375,101.502380371094,263.520263671875,0.99992406
12,1,226.321670532227,201.095550537109,709.442611694336,0.95542896
13,1312.31286621094,454.153015136719,80.9443359375,207.107971191406,0.9999994
13,1671.27062988281,383.841430664062,170.675659179688,363.204040527344,0.99999666
13,1281.17333984375,537.808349609375,54.6129150390625,126.428405761719,0.9999939
13,283.605407714844,444.989990234375,108.56591796875,265.494384765625,0.99998105
13,1,222.412124633789,202.932189941406,728.434494018555,0.93062454
14,1314.95825195312,453.814453125,79.08154296875,207.674377441406,0.9999994
14,1667.43176269531,381.802520751953,175.131225585938,369.167449951172,0.9999968
14,1283.99658203125,537.932373046875,53.7850341796875,127.229309082031,0.9999863
14,287.069152832031,443.584014892578,106.031036376953,266.295257568359,0.9999852
14,1,223.197265625,210.028106689453,726.077453613281,0.9805982
15,1316.6962890625,454.611297607422,78.6839599609375,207.084442138672,0.9999995
15,1665.73767089844,379.974273681641,171.956176757812,373.896820068359,0.99999714
15,288.575744628906,446.476928710938,108.954772949219,263.305297851562,0.99999285
15,1288.35180664062,537.341918945312,53.3316650390625,126.994201660156,0.99999166
15,1,223.478561401367,213.635971069336,718.080276489258,0.98248327
16,1318.55102539062,454.895446777344,77.5421142578125,208.264831542969,0.99999964
16,1662.77587890625,378.960876464844,173.627319335938,372.802307128906,0.99999785
16,1291.14343261719,536.392761230469,52.3858642578125,128.153503417969,0.99999344
16,291.45556640625,446.550384521484,107.849670410156,261.827972412109,0.999992
16,1,225.689559936523,215.35188293457,720.520095825195,0.9899984
17,1320.50744628906,455.060302734375,76.5469970703125,207.193359375,0.9999994
17,1665.35815429688,377.668304443359,170.609130859375,372.908355712891,0.9999974
17,1291.6591796875,536.885498046875,52.0657958984375,127.65966796875,0.9999963
17,294.236450195312,446.716583251953,105.885864257812,262.681488037109,0.9999893
17,1,225.426345825195,220.030075073242,716.880172729492,0.995481
18,1322.40979003906,455.472015380859,76.23486328125,207.461212158203,0.9999989
18,1656.09765625,377.573852539062,177.657958984375,375.326049804688,0.999998
18,1292.91687011719,536.169067382812,52.8321533203125,128.422241210938,0.99999726
18,300.609436035156,447.918060302734,101.011962890625,259.267547607422,0.9999958
18,1,222.808135986328,229.466415405273,714.864166259766,0.9964798
19,1323.93103027344,455.646118164062,75.7027587890625,207.252136230469,0.9999989
19,1293.94116210938,535.388854980469,52.7977294921875,128.649780273438,0.999998
19,1651.69592285156,377.242584228516,181.469360351562,376.497467041016,0.999998
19,304.380432128906,446.939971923828,100.592864990234,259.534759521484,0.9999933
19,1,225.614227294922,241.903305053711,710.555755615234,0.9985209
20,1326.61291503906,456.080322265625,73.71533203125,206.711669921875,0.99999905
20,1645.17980957031,374.945953369141,182.143920898438,381.600189208984,0.9999989
20,1295.18688964844,535.531188964844,53.741943359375,129.481140136719,0.9999982
20,308.887786865234,448.586273193359,99.7569580078125,258.305084228516,0.9999951
20,1,228.408798217773,258.783081054688,701.438247680664,0.99957997
21,1327.30493164062,455.644592285156,73.023193359375,207.239562988281,0.99999917
21,1643.90014648438,374.747406005859,180.881103515625,383.263458251953,0.9999989
21,1296.01159667969,535.945373535156,53.656982421875,129.072998046875,0.9999982
21,310.891845703125,450.139984130859,100.614318847656,257.584320068359,0.99999654
21,1,230.431335449219,265.707946777344,703.014099121094,0.99982554
22,1327.66931152344,456.48681640625,73.110595703125,206.480651855469,0.9999993
22,1643.83337402344,375.757385253906,179.404174804688,383.169067382812,0.9999988
22,311.351135253906,451.743011474609,100.444396972656,257.528961181641,0.99999714
22,1297.21618652344,536.040100097656,53.5753173828125,128.897094726562,0.999997
22,1,233.691284179688,281.377960205078,703.454345703125,0.99995315
23,1329.32006835938,456.619140625,72.7388916015625,206.177490234375,0.9999995
23,311.297821044922,453.672729492188,101.035095214844,252.65576171875,0.9999993
23,1640.66198730469,379.111358642578,181.313720703125,381.349151611328,0.99999857
23,1298.77307128906,536.777648925781,54.738525390625,127.766052246094,0.9999944
23,1,227.761016845703,297.498260498047,705.044891357422,0.99995077
24,311.522003173828,451.849761962891,100.856567382812,256.232208251953,0.9999994
