Frame,X_UL,Y_UL,W,H,PDET
1,400.559600830078,277.758117675781,107.988403320312,317.486328125,0.99999094
1,545.471740722656,260.922515869141,104.775634765625,326.466339111328,0.9999889
1,795.23095703125,329.502990722656,42.7361450195312,121.100158691406,0.99978834
1,738.778381347656,325.334899902344,48.5463256835938,127.701751708984,0.9995154
1,878.889770507812,145.908325195312,218.845458984375,639.927062988281,0.9993826
1,1,1,358.86279296875,1081,0.99710256
2,398.043823242188,275.383758544922,109.931976318359,319.911773681641,0.9999896
2,539.829162597656,263.876678466797,105.752685546875,325.598297119141,0.999982
2,882.537658691406,143.133193969727,216.616760253906,646.153671264648,0.99993014
2,791.792602539062,326.797027587891,43.8009033203125,125.544219970703,0.9998728
2,735.627563476562,319.831024169922,49.3419189453125,131.497650146484,0.9994073
2,1,1,347.767944335938,1081,0.9889424
3,882.459045410156,141.862335205078,214.604919433594,641.339141845703,0.99999106
3,531.662353515625,268.798522949219,104.540710449219,322.704772949219,0.9999865
3,385.591613769531,277.004089355469,114.103881835938,322.393981933594,0.9999838
3,791.907470703125,329.036224365234,40.7071533203125,119.669769287109,0.99996746
4,379.830932617188,271.106323242188,112.354583740234,326.104431152344,0.9999951
4,528.133911132812,259.825103759766,104.398681640625,331.915435791016,0.9999912
4,882.166809082031,145.5419921875,211.389343261719,648.151489257812,0.99995923
4,789.121520996094,329.393737792969,42.4418334960938,121.367614746094,0.9999418
4,688.933227539062,333.379638671875,39.4251098632812,125.863250732422,0.9999106
5,376.488800048828,268.835601806641,112.151672363281,328.174041748047,0.99999297
5,527.094360351562,255.256851196289,103.207885742188,336.338424682617,0.9999862
5,876.966247558594,147.332260131836,210.769836425781,638.403884887695,0.9999523
5,785.670593261719,328.960723876953,42.0253295898438,119.609313964844,0.99989355
6,365.345764160156,259.526336669922,118.969757080078,340.702911376953,0.99999166
6,522.752075195312,255.26806640625,104.252502441406,335.645935058594,0.999985
6,881.300415039062,149.510864257812,197.9560546875,630.955078125,0.99989355
6,783.485900878906,326.309448242188,43.2527465820312,124.230072021484,0.9998393
6,725.148071289062,314.697509765625,48.3458251953125,135.577667236328,0.99976665
7,359.261627197266,259.119049072266,121.339050292969,343.398162841797,0.9999887
7,518.600402832031,255.336288452148,105.710083007812,340.614639282227,0.9999764
7,886.1064453125,145.161499023438,194.630004882812,636.843811035156,0.99996364
7,724.346618652344,315.275115966797,48.1670532226562,135.437103271484,0.99991333
7,781.559631347656,325.980590820312,44.3576049804688,126.151702880859,0.99990225
8,353.056030273438,256.192520141602,122.344360351562,351.410934448242,0.9999939
8,508.498718261719,261.863464355469,105.859069824219,339.733032226562,0.9999869
8,719.271301269531,317.9521484375,49.9375610351562,139.416687011719,0.99997866
8,680.138427734375,334.220031738281,40.6257934570312,126.075958251953,0.9999752
8,781.028930664062,328.140686035156,43.0885009765625,123.345916748047,0.9999652
8,885.169921875,146.891708374023,194.119506835938,636.242202758789,0.99994457
8,834.958740234375,329.002655029297,47.5751953125,123.7490234375,0.9986767
9,501.968719482422,255.362869262695,109.552276611328,348.795333862305,0.9999931
9,346.828430175781,263.457550048828,122.5146484375,346.523040771484,0.9999925
9,780.264221191406,329.711578369141,43.010498046875,121.876892089844,0.9999876
9,717.558349609375,317.910186767578,48.7124633789062,135.806274414062,0.99998724
9,677.910949707031,335.191986083984,41.4618530273438,125.709136962891,0.9999825
9,882.179565429688,147.564361572266,195.165893554688,640.366302490234,0.9999454
9,831.901550292969,330.013244628906,49.376220703125,123.134490966797,0.99673456
10,499.948455810547,253.768646240234,109.668243408203,353.153778076172,0.9999939
10,337.36962890625,264.284210205078,122.944976806641,348.698944091797,0.99999356
10,676.597229003906,335.637329101562,42.1377563476562,127.017456054688,0.9999889
10,716.95751953125,320.486022949219,49.567626953125,133.142700195312,0.9999809
10,776.867919921875,331.379791259766,43.8280029296875,119.759582519531,0.9999583
10,879.941589355469,148.719619750977,193.227722167969,642.291793823242,0.9999167
11,335.179626464844,265.967407226562,126.688201904297,356.018920898438,0.99999595
11,498.006408691406,253.296936035156,110.521362304688,356.820434570312,0.99999416
11,674.896240234375,336.534698486328,40.0897216796875,125.566284179688,0.9999788
11,713.250305175781,323.316833496094,49.2490844726562,132.586822509766,0.99996376
11,870.92822265625,150.284774780273,196.686279296875,647.104568481445,0.9998982
11,776.228942871094,333.394927978516,44.0029907226562,116.871795654297,0.99968386
11,829.015319824219,332.188140869141,50.380859375,122.493591308594,0.9986154
12,331.420867919922,264.888336181641,125.288726806641,353.698150634766,0.9999964
12,673.155883789062,338.64794921875,39.6220092773438,125.405059814453,0.99999523
12,494.490081787109,253.056793212891,112.343780517578,361.290130615234,0.99999213
12,866.414794921875,153.550430297852,195.437866210938,643.525985717773,0.9999517
12,774.517822265625,333.524597167969,43.8310546875,120.900726318359,0.9999398
12,710.870300292969,325.057647705078,49.16259765625,130.966217041016,0.9999347
