Frame,X_UL,Y_UL,W,H,PDET
1,394.766082763672,283.612579345703,112.876434326172,312.075592041016,0.9999902
1,544.759948730469,266.320739746094,104.75634765625,323.195861816406,0.99998903
1,873.684143066406,163.97038269043,227.838195800781,613.093276977539,0.9999795
1,795.029418945312,330.742309570312,46.5106201171875,119.494201660156,0.99992406
1,697.607971191406,335.448883056641,41.5145263671875,125.668060302734,0.99991775
1,736.987487792969,324.627380371094,52.81494140625,130.687713623047,0.9997863
1,1374.4580078125,316.121551513672,46.1495361328125,133.110961914062,0.9997335
1,1,1,360.980712890625,1081,0.9994412
1,1792.24389648438,332.518432617188,39.099853515625,104.921844482422,0.997672
1,1855.64147949219,327.216583251953,38.445556640625,106.846923828125,0.99568653
1,1634.50366210938,336.045135498047,26.3251953125,80.4263610839844,0.97108424
1,1319.73132324219,330.496978759766,36.1236572265625,110.245452880859,0.9555651
1,1658.28283691406,336.457733154297,26.3173828125,80.8302612304688,0.7341371
2,537.007568359375,264.722290039062,108.283386230469,320.05029296875,0.99999154
2,390.711639404297,281.733093261719,119.191558837891,319.28662109375,0.9999895
2,878.612060546875,147.454437255859,223.204345703125,632.734344482422,0.9999846
2,793.196716308594,327.938018798828,43.5863037109375,121.609649658203,0.9996208
2,695.709228515625,332.408233642578,40.8109741210938,126.212432861328,0.999585
2,736.477783203125,319.666839599609,51.6201171875,134.268371582031,0.9995844
2,1375.03369140625,316.195648193359,44.9879150390625,132.716949462891,0.99955744
2,1,1,351.853485107422,1081,0.9987129
2,1792.62646484375,333.131988525391,39.82568359375,106.738220214844,0.9986499
2,1315.35778808594,329.784027099609,41.253173828125,110.2236328125,0.9978046
2,1856.32983398438,329.499145507812,38.6790771484375,105.675445556641,0.99638414
2,845.26904296875,330.698455810547,49.7584228515625,117.427032470703,0.9865703
2,1636.91845703125,337.291900634766,25.984130859375,78.7186279296875,0.7773319
2,1655.37536621094,337.330505371094,28.9920654296875,79.8235473632812,0.6515894
3,874.951049804688,153.276153564453,216.123168945312,632.254486083984,0.9999907
3,385.597717285156,280.131958007812,114.436279296875,317.359436035156,0.99998796
3,537.99609375,262.163635253906,105.447204589844,328.823425292969,0.9999795
3,1373.53271484375,319.843170166016,44.2841796875,129.407501220703,0.99996305
3,789.710998535156,330.913116455078,43.8427734375,119.913879394531,0.9999443
3,732.09423828125,323.368347167969,50.2667846679688,131.277923583984,0.99978966
3,693.388244628906,333.937072753906,41.1321411132812,126.483184814453,0.99858
3,1792.61010742188,337.047912597656,38.8341064453125,108.630493164062,0.9983537
3,841.814147949219,331.556732177734,49.7357788085938,117.139801025391,0.9974268
3,1,1,339.744567871094,1081,0.99713206
3,1318.42028808594,332.881164550781,37.8692626953125,109.379455566406,0.9964334
3,1024.64837646484,247.542022705078,110.501159667969,394.791351318359,0.99034053
3,1851.78649902344,334.926025390625,38.288330078125,107.237121582031,0.988362
3,1632.751953125,342.419952392578,25.4144287109375,75.4110107421875,0.8784032
4,380.313262939453,276.312805175781,115.155548095703,324.103637695312,0.99999523
4,872.930358886719,153.464172363281,222.736999511719,627.064331054688,0.99999404
4,531.442504882812,260.138916015625,105.7099609375,333.96875,0.9999908
4,1371.73571777344,320.721862792969,46.0001220703125,131.763031005859,0.9999671
4,787.353881835938,331.854553222656,44.3082275390625,118.978912353516,0.9999466
4,729.244812011719,321.193908691406,51.0770263671875,131.032379150391,0.9998878
4,688.728088378906,331.427337646484,41.7824096679688,127.884155273438,0.9998727
4,1850.005859375,335.627685546875,39.572509765625,111.846557617188,0.9996363
4,1789.64453125,337.524200439453,39.5018310546875,107.683441162109,0.99955136
4,839.175964355469,331.020446777344,47.619384765625,117.185852050781,0.99893075
4,1313.91442871094,335.385681152344,38.2581787109375,109.357757568359,0.998207
4,1,1,321.210968017578,1081,0.9963618
4,1628.87573242188,343.836273193359,28.5205078125,79.1045227050781,0.95468676
4,1654.10681152344,341.920318603516,23.6114501953125,80.3904113769531,0.8592501
5,370.685028076172,268.690887451172,120.761474609375,329.641815185547,0.9999949
5,525.534606933594,255.857696533203,100.372924804688,339.986602783203,0.99998987
5,879.586059570312,156.591003417969,209.1123046875,626.671020507812,0.99998343
5,1368.18334960938,319.757720947266,46.9327392578125,135.610656738281,0.99998283
5,786.541809082031,326.384429931641,42.8154907226562,122.261871337891,0.9999447
5,685.16650390625,330.489349365234,43.0181884765625,128.913055419922,0.99988806
5,727.383483886719,318.520202636719,53.4205322265625,132.344604492188,0.99985063
5,1849.36645507812,336.200866699219,38.774658203125,110.581634521484,0.99959177
5,1313.43811035156,334.761444091797,37.506591796875,107.683715820312,0.9995914
5,1788.55493164062,339.132629394531,39.5908203125,106.031280517578,0.99955636
5,839.599365234375,328.300170898438,51.1824340820312,120.346923828125,0.99770725
5,1,1,305.194793701172,1081,0.991852
5,1626.92529296875,343.61474609375,28.933349609375,82.0960998535156,0.963373
5,1653.52819824219,340.978057861328,24.5003662109375,82.7013854980469,0.94349825
5,1012.00451660156,241.817611694336,117.347900390625,402.31916809082,0.9012166
6,1368.14404296875,320.517425537109,45.3878173828125,130.228088378906,0.9999958
6,363.872406005859,264.018676757812,119.124481201172,336.02880859375,0.9999931
6,523.381591796875,263.720855712891,100.407653808594,332.439300537109,0.99998784
6,879.016906738281,145.814315795898,201.762268066406,633.196426391602,0.99998057
6,784.440002441406,328.654815673828,43.1210327148438,118.37841796875,0.9999138
6,1308.75646972656,336.2802734375,38.16259765625,106.578247070312,0.99986947
6,1845.66906738281,338.273742675781,40.423828125,113.983032226562,0.999798
6,723.833435058594,316.248443603516,51.3387451171875,133.784942626953,0.9997701
6,684.032775878906,327.553527832031,42.7290649414062,131.891510009766,0.9996371
6,1786.01916503906,339.969207763672,39.57421875,106.485809326172,0.9991254
6,1008.58288574219,240.052032470703,122.591186523438,409.608489990234,0.9967439
6,837.786865234375,327.697479248047,49.3381958007812,120.700531005859,0.99267066
6,1625.96948242188,343.800262451172,29.5748291015625,82.847412109375,0.98342276
6,1,1,284.506744384766,1081,0.98341656
6,1653.08618164062,340.873992919922,23.91455078125,83.3363037109375,0.9228937
7,1367.53198242188,321.624114990234,43.976318359375,133.984436035156,0.9999945
7,352.823455810547,266.617492675781,123.896453857422,335.137939453125,0.99999404
7,515.856567382812,262.060028076172,102.780151367188,336.476654052734,0.99998736
7,882.798278808594,144.304168701172,186.160705566406,634.033111572266,0.9999701
7,721.132263183594,316.93505859375,51.1982421875,131.286651611328,0.9999511
7,781.668212890625,326.587707519531,44.9824829101562,122.277191162109,0.99991906
7,1844.56396484375,340.247467041016,40.9486083984375,114.656158447266,0.99989474
7,682.527221679688,326.502655029297,43.7784423828125,133.946258544922,0.99980074
7,1306.0869140625,338.913818359375,37.517333984375,108.633026123047,0.9991703
7,1785.8583984375,341.336151123047,40.7734375,108.489715576172,0.99892765
7,1006.89935302734,238.136779785156,122.368591308594,414.873046875,0.99716705
7,837.400207519531,329.738616943359,50.3147583007812,118.422454833984,0.99581414
7,1624.63952636719,346.444641113281,29.7984619140625,87.8551635742188,0.88627845
7,1,1,268.210601806641,1081,0.84068245
8,349.881896972656,263.240203857422,128.636444091797,343.304901123047,0.99999654
8,1365.74963378906,324.282257080078,45.856201171875,135.345916748047,0.9999906
8,509.576873779297,261.364288330078,108.917694091797,339.813934326172,0.99998915
8,719.03955078125,317.798461914062,49.7234497070312,136.407348632812,0.9999864
8,679.800476074219,334.884643554688,42.07080078125,127.682800292969,0.99997056
8,1841.79919433594,341.354766845703,41.5867919921875,117.340698242188,0.99994373
8,779.626708984375,329.188079833984,44.575439453125,118.7197265625,0.9999405
8,882.059509277344,149.539566040039,189.559997558594,626.669052124023,0.9999343
8,1303.578125,339.981201171875,37.5528564453125,109.015197753906,0.99990106
8,1783.42443847656,344.242767333984,41.3958740234375,109.603607177734,0.9995394
8,1005.33258056641,235.421829223633,121.078918457031,423.735885620117,0.99887615
8,1620.28845214844,348.943634033203,32.1536865234375,89.5783386230469,0.96251357
8,1,1,242.653549194336,1081,0.77366936
9,343.446166992188,267.029052734375,129.0966796875,345.158020019531,0.9999964
9,779.550720214844,329.425689697266,43.4732666015625,118.387603759766,0.9999908
9,715.177001953125,318.743804931641,53.1781005859375,133.935302734375,0.9999907
9,1365.97338867188,324.280975341797,44.5274658203125,135.964904785156,0.99998784
9,505.215209960938,261.986541748047,109.589660644531,343.859710693359,0.9999807
9,677.468566894531,334.843231201172,43.0060424804688,127.442169189453,0.99996233
9,879.212585449219,157.328262329102,193.509094238281,626.290451049805,0.9999615
9,1783.4404296875,348.098846435547,38.82958984375,106.960266113281,0.9999311
9,1841.68029785156,345.707305908203,39.8636474609375,112.541046142578,0.9999213
9,828.784606933594,330.073760986328,52.8978271484375,123.365936279297,0.99898845
9,1005.16772460938,239.134658813477,116.6171875,422.963119506836,0.99840885
9,1619.46362304688,351.396697998047,31.2813720703125,90.8606872558594,0.99172467
9,1301.14416503906,342.384796142578,39.3775634765625,111.161682128906,0.9905495
9,1648.35961914062,347.62939453125,22.7154541015625,79.7999267578125,0.7788501
9,1,1,225.690521240234,1081,0.5527343
10,334.3759765625,267.553436279297,134.325775146484,347.934417724609,0.9999963
10,716.254577636719,322.136199951172,49.40185546875,134.364013671875,0.9999938
10,500.289337158203,262.415649414062,111.604522705078,347.4541015625,0.9999931
10,676.372497558594,334.199737548828,42.6490478515625,129.267578125,0.99998796
10,1365.01135253906,326.551818847656,46.43505859375,135.370819091797,0.99998724
10,776.745971679688,333.295593261719,45.5270385742188,118.838531494141,0.99995863
10,878.672668457031,151.324371337891,188.542175292969,635.561370849609,0.99994886
10,1782.71069335938,350.148651123047,39.10546875,106.878509521484,0.9999323
10,1842.1494140625,345.084808349609,40.1541748046875,116.477630615234,0.9998907
10,1003.95416259766,240.872711181641,118.149475097656,420.215240478516,0.9990095
10,829.440368652344,333.568267822266,53.0354614257812,121.999816894531,0.9987576
10,1616.71301269531,352.472290039062,34.1402587890625,92.8898620605469,0.9981719
10,1294.18774414062,342.380828857422,40.4425048828125,114.268249511719,0.9977875
10,1647.61486816406,348.799865722656,22.15771484375,82.4779052734375,0.5663261
11,330.067199707031,266.969604492188,132.036010742188,355.231628417969,0.99999654
11,673.912292480469,336.916900634766,41.9978637695312,128.273834228516,0.99999213
11,500.346710205078,259.185424804688,109.692657470703,355.276062011719,0.9999919
11,1366.32299804688,326.86279296875,44.9302978515625,138.069763183594,0.9999913
11,712.832214355469,324.302856445312,49.6731567382812,131.793762207031,0.99997985
11,775.266967773438,334.001678466797,44.1793212890625,116.877716064453,0.99996626
11,869.993408203125,146.218795776367,189.539794921875,640.326309204102,0.99996555
11,1840.85192871094,345.57763671875,40.7738037109375,115.094848632812,0.99978024
11,1292.91552734375,344.021667480469,38.6063232421875,113.980316162109,0.9995814
11,1003.77764892578,247.178421020508,115.788757324219,417.113143920898,0.9993362
11,1780.65014648438,350.855499267578,40.708740234375,107.724548339844,0.9992493
11,827.706481933594,333.024139404297,53.497314453125,123.076385498047,0.99915934
11,1615.89440917969,353.422943115234,31.77783203125,89.4718017578125,0.9987679
11,1646.33129882812,350.457977294922,24.0784912109375,80.3313598632812,0.72778285
12,326.206207275391,264.353729248047,133.677978515625,358.437774658203,0.99999654
12,673.759338378906,338.623260498047,40.4376831054688,125.142364501953,0.9999951
12,492.313903808594,256.886154174805,113.907470703125,363.896438598633,0.99999285
12,1368.154296875,329.095977783203,44.9188232421875,135.9609375,0.9999857
12,710.920471191406,325.674102783203,48.6587524414062,130.916107177734,0.99998355
12,775.990356445312,334.238616943359,44.968994140625,118.799194335938,0.9999745
12,868.314880371094,149.958786010742,190.648620605469,641.693740844727,0.99993193
12,1783.13525390625,349.902648925781,40.056396484375,109.666412353516,0.99977916
12,1613.50805664062,353.272094726562,31.427978515625,90.6718444824219,0.9991155
12,1003.15594482422,243.576385498047,115.914611816406,419.797393798828,0.9990368
12,826.711303710938,332.899749755859,53.0138549804688,121.597930908203,0.99744487
12,1838.17077636719,344.742218017578,41.40673828125,116.933258056641,0.9974062
12,1288.54663085938,344.94287109375,38.6015625,110.181365966797,0.9973902
13,323.476379394531,263.176025390625,128.376708984375,362.110656738281,0.9999964
13,671.319580078125,335.852661132812,39.9984741210938,127.754974365234,0.99999213
13,492.221740722656,261.324981689453,112.835083007812,348.446624755859,0.9999913
13,1364.35241699219,326.743438720703,46.711181640625,137.960479736328,0.99998987
13,707.874877929688,324.868225097656,50.1895751953125,132.769409179688,0.99998426
13,774.00830078125,335.255767822266,44.7943725585938,119.024078369141,0.9999832
13,862.601013183594,151.463928222656,199.834533691406,633.992309570312,0.99997056
13,1785.78771972656,350.289154052734,39.07421875,106.729766845703,0.9999249
13,1838.44482421875,344.369689941406,41.00830078125,114.355926513672,0.9999194
