Frame,X_UL,Y_UL,W,H,PDET
1,547.068786621094,269.473724365234,102.045532226562,317.957061767578,0.9999919
1,400.393951416016,283.505279541016,113.175506591797,313.035308837891,0.9999912
1,877.79736328125,155.08952331543,231.179077148438,619.645706176758,0.9999825
1,696.187072753906,335.584716796875,43.2058715820312,124.003570556641,0.9999449
1,794.241760253906,330.681823730469,43.4728393554688,118.942108154297,0.99993217
1,738.443725585938,323.615570068359,50.2897338867188,131.671844482422,0.9998294
1,1,1,355.542175292969,1081,0.9972644
2,542.389221191406,267.166687011719,102.419616699219,322.713195800781,0.9999926
2,395.223236083984,279.196014404297,115.573486328125,318.601715087891,0.9999914
2,875.032287597656,151.786712646484,228.075744628906,625.897308349609,0.9999856
2,792.720397949219,329.703918457031,43.271728515625,119.089691162109,0.9999149
2,694.900390625,334.369812011719,42.8087768554688,124.039855957031,0.99989605
2,735.69384765625,321.745819091797,51.76904296875,131.89990234375,0.9997228
2,1,1,345.088989257812,1081,0.9816991
3,387.566741943359,276.512847900391,116.436645507812,321.813690185547,0.9999964
3,875.879760742188,148.565200805664,219.601318359375,630.360885620117,0.9999925
3,536.684692382812,266.874084472656,101.790771484375,325.968811035156,0.99998975
3,790.893676757812,330.947509765625,41.8401489257812,119.393341064453,0.99996364
3,692.820922851562,334.977813720703,41.157958984375,127.108612060547,0.9999058
3,733.849487304688,321.683288574219,50.397705078125,132.172271728516,0.99977094
3,1,1,328.37646484375,1081,0.9707691
4,380.433197021484,271.441436767578,115.456756591797,327.776947021484,0.99999666
4,877.994750976562,150.131378173828,211.73828125,633.122650146484,0.99999416
4,530.311462402344,267.571472167969,103.187866210938,327.454223632812,0.999992
4,788.380065917969,331.045867919922,42.261962890625,118.928192138672,0.999961
4,688.403686523438,333.615600585938,41.2617797851562,126.983856201172,0.999902
4,728.581176757812,321.100433349609,53.1183471679688,132.721343994141,0.99981433
4,1,1,320.365295410156,1081,0.9099731
5,372.774780273438,269.379516601562,119.569244384766,328.742004394531,0.99999535
5,524.192810058594,262.901733398438,104.773193359375,329.738464355469,0.9999914
5,876.399841308594,152.239532470703,207.436218261719,627.981109619141,0.9999877
5,787.298461914062,329.660736083984,42.6231079101562,118.998901367188,0.9999466
5,727.567199707031,317.242980957031,53.0834350585938,133.456329345703,0.99981874
5,686.800598144531,330.017761230469,41.8373413085938,131.492706298828,0.9998166
5,1,1.37033751606941,307.865234375,1080.62966248393,0.7832481
6,364.326629638672,265.376586914062,120.537780761719,334.836853027344,0.9999938
6,519.645202636719,263.085510253906,104.608703613281,332.685241699219,0.99998987
6,880.397521972656,152.101715087891,197.947814941406,626.686004638672,0.99998224
6,785.151489257812,328.508850097656,42.7597045898438,120.870361328125,0.99990976
6,684.768981933594,329.167144775391,41.8765869140625,132.426177978516,0.9997452
6,724.52880859375,316.747344970703,51.7194213867188,132.911560058594,0.99972755
6,1,9.32656574249268,288.097930908203,1072.67343425751,0.6951526
7,355.805084228516,265.524230957031,121.865295410156,337.267883300781,0.99999475
7,515.780883789062,261.706756591797,103.057556152344,338.209503173828,0.9999871
