Frame,X_UL,Y_UL,W,H,PDET
1,102.375144958496,547.844787597656,83.8176956176758,250.824279785156,0.9999994
1,1733.140625,458.067443847656,76.273193359375,214.796630859375,0.99999905
1,372.744415283203,409.942138671875,81.1185302734375,241.765869140625,0.99999905
1,1360.42370605469,567.522277832031,106.630126953125,243.967956542969,0.99999905
1,414.900360107422,91.1013793945312,54.6442565917969,172.010589599609,0.9999987
1,796.017822265625,147.523742675781,60.5655517578125,174.436248779297,0.99999845
1,704.444091796875,1,54.1618041992188,155.231994628906,0.99999833
1,1487.38842773438,70.9972305297852,53.791259765625,144.850410461426,0.99999785
1,1790.68225097656,205.266540527344,65.5970458984375,186.612640380859,0.9999974
1,1636.98278808594,263.422332763672,62.976318359375,180.838989257812,0.99999714
1,510.91357421875,144.600784301758,97.4534912109375,182.140884399414,0.9999956
1,1031.15844726562,132.380325317383,79.840087890625,182.563980102539,0.9999951
1,221.721008300781,128.060539245605,48.0615844726562,163.537422180176,0.999995
1,228.161499023438,400.215362548828,61.5086669921875,194.851959228516,0.9999939
1,463.282928466797,81.702262878418,52.8598327636719,172.575263977051,0.99999213
1,355.851318359375,102.992851257324,54.1334533691406,177.896949768066,0.9999908
1,287.701141357422,126.198287963867,53.2557983398438,167.54866027832,0.9999894
1,1104.05419921875,211.193374633789,61.2176513671875,181.260177612305,0.9999894
1,1448.73107910156,248.449203491211,56.19921875,171.446426391602,0.9999819
1,908.668151855469,126.423545837402,49.8272094726562,166.639717102051,0.99993074
1,262.489318847656,364.817077636719,63.3923645019531,223.700378417969,0.99992216
1,872.156799316406,122.635215759277,59.2667236328125,176.88208770752,0.99989474
1,1037.05102539062,1,48.7855224609375,83.1818771362305,0.93740934
1,996.924255371094,1,46.3748168945312,78.5377426147461,0.83668476
2,102.283912658691,547.752258300781,83.5290451049805,250.901306152344,0.9999994
2,1360.27734375,567.17236328125,106.384521484375,244.790161132812,0.99999905
2,414.817749023438,90.4136199951172,55.5171508789062,172.284713745117,0.9999989
2,373.741241455078,409.198120117188,81.0525207519531,242.343017578125,0.9999989
2,1732.16162109375,458.159332275391,76.049560546875,215.045257568359,0.99999857
2,795.902648925781,147.514862060547,60.9061279296875,174.192687988281,0.99999833
2,1634.63330078125,262.029479980469,64.0181884765625,182.713226318359,0.9999981
2,704.315795898438,1,54.4722900390625,155.910827636719,0.999998
2,1487.10290527344,70.7638244628906,53.9786376953125,144.931716918945,0.9999975
2,1793.06372070312,205.984985351562,64.3143310546875,185.978149414062,0.99999714
2,226.857940673828,399.294006347656,61.127197265625,197.008178710938,0.99999666
2,222.31884765625,128.126167297363,47.586181640625,162.698356628418,0.99999523
2,510.134399414062,144.035140991211,97.6475830078125,182.56364440918,0.9999945
2,287.738494873047,126.036834716797,53.7901916503906,167.700592041016,0.9999943
2,1031.2060546875,132.954391479492,80.1441650390625,183.687637329102,0.99999297
2,356.212463378906,102.48641204834,53.5026550292969,179.192237854004,0.9999907
2,1447.26977539062,248.5322265625,56.4276123046875,172.231018066406,0.99997985
2,463.603454589844,80.6449966430664,52.1405029296875,173.099662780762,0.9999778
2,1096.3671875,212.05615234375,63.2783203125,180.347381591797,0.9999771
2,910.6259765625,127.328651428223,50.0003662109375,164.064384460449,0.9999521
2,872.935913085938,124.267234802246,59.5300903320312,176.003395080566,0.99994326
2,261.437561035156,365.326507568359,62.1876525878906,224.208099365234,0.9999254
2,1038.19396972656,1,46.794921875,80.4557418823242,0.9468407
2,998.202758789062,1,45.2822265625,78.1971588134766,0.9006314
