Frame,X_UL,Y_UL,W,H,PDET
1,472.315032958984,428.809204101562,71.6090393066406,179.048095703125,0.99996364
1,548.489807128906,434.906036376953,60.35595703125,170.663543701172,0.99996066
1,1367.75036621094,392.03662109375,75.145751953125,230.391174316406,0.99995184
1,1479.53967285156,418.000732421875,73.32177734375,178.669738769531,0.99990094
1,1228.41613769531,411.298217773438,40.6729736328125,114.971557617188,0.999777
1,678.601867675781,416.02294921875,67.0640258789062,194.547302246094,0.99914694
1,591.190490722656,430.736968994141,53.449951171875,171.122100830078,0.9988381
1,728.379028320312,418.669494628906,59.0604858398438,180.145324707031,0.9985984
1,1171.78161621094,418.185485839844,36.63671875,104.994812011719,0.9981615
1,635.525024414062,428.027069091797,55.6419067382812,136.423248291016,0.99607027
1,812.382263183594,430.218566894531,21.4134521484375,61.5741271972656,0.99500173
1,1112.46069335938,416.798919677734,31.634765625,81.5738525390625,0.97426176
1,857.440673828125,433.005676269531,21.930419921875,70.8346862792969,0.9596901
1,841.073303222656,428.807556152344,24.2734375,65.8981323242188,0.95750463
1,396.9443359375,434.812133789062,29.2128295898438,65.664306640625,0.72764164
2,1366.15673828125,394.327026367188,74.6591796875,225.411499023438,0.9999751
2,465.365753173828,427.363922119141,72.4209899902344,179.412567138672,0.99997306
2,543.056518554688,433.175750732422,64.2601928710938,169.410308837891,0.99992347
2,1221.14501953125,411.616149902344,42.7127685546875,114.613708496094,0.99992335
2,1470.77124023438,418.872528076172,74.23681640625,178.347686767578,0.99989176
2,671.344360351562,411.884033203125,71.316650390625,197.363037109375,0.99980277
2,719.626586914062,417.332946777344,59.2643432617188,181.536010742188,0.9992366
2,633.163146972656,426.145385742188,48.9035034179688,136.657043457031,0.9990246
2,587.755126953125,427.870544433594,52.2293090820312,172.912231445312,0.9988555
2,1164.89892578125,421.027404785156,37.940673828125,101.544799804688,0.9984736
2,1107.74609375,417.260955810547,30.97021484375,80.0819396972656,0.9837463
2,805.861145019531,431.1962890625,21.3167724609375,58.6982727050781,0.9518385
2,390.832336425781,431.790435791016,28.6291809082031,71.1579284667969,0.9119775
2,853.73876953125,433.757354736328,20.4019775390625,69.2264099121094,0.85609365
2,838.2578125,428.662475585938,22.4744262695312,68.4910278320312,0.8428307
3,1363.615234375,395.730529785156,74.4755859375,224.201232910156,0.9999883
3,457.457000732422,427.002777099609,72.9579772949219,181.410003662109,0.9999733
3,664.261474609375,410.489898681641,75.847900390625,200.693145751953,0.9999542
3,1462.02453613281,419.167358398438,76.5028076171875,179.5673828125,0.9999367
3,1211.45031738281,411.496765136719,43.85107421875,115.708251953125,0.99990785
3,536.681457519531,433.809539794922,64.6574096679688,169.055084228516,0.9998667
3,1155.6962890625,419.277984619141,37.8619384765625,103.830535888672,0.99865294
3,578.266723632812,426.523284912109,57.1519775390625,173.858612060547,0.99567235
3,711.853881835938,420.726104736328,60.7294311523438,175.329498291016,0.99429905
3,1101.55383300781,417.860290527344,30.9952392578125,81.3132629394531,0.99148643
3,815.007934570312,429.490295410156,20.112548828125,63.0566101074219,0.9819062
3,828.640441894531,426.284149169922,20.70703125,68.3991394042969,0.95015687
